text,label
"C'est surtout grâce à l'énorme capital sympathie de Didier Bourdon et au talent des seconds rôles, que cette petite comédie populaire et familiale française est sauvée. Comme souvent, les portraits que l'ex-inconnu dépeint à travers ses personnages sont corrosifs et sans concession, et même si il n'use plus tout à fait de la même insolence qu'au bon vieux temps, l'acteur-réalisateur-scénariste garde néanmoins un bon goût de la farce féroce et de la dérision. Mais le film à tendance à s'essoufler un peu sur la longueur, ce qui fait qu'au fur et à mesure où l'histoire avance, le scénario devient un peu tiré par les cheveux, la chienne héroïne et son maître essayant de multiplier les gaffes et les péripéties avec beaucoup d'énergie et de bonne humeur afin de nous captiver jusqu'au mot ""fin"". Et la petite surchage émotionnelle peut par instant venir allourdir un propos pas toujours très subtil à la base. Rien d'exceptionnel ou de nouveau dans ce film canin, mais qui à le mérite de ne jamais se prendre au sérieux. Toutefois, quelques gags et répliques valent le coup d'oeil, notamment pour assister au numéro de Bourdon, si on aime le personnage, en collectionneur d'emmerdes en tout genre. A voir une fois, le genre de film idéal pour les dimanches pluvieux, où l'on veux se relaxer et se détendre sans se prendre la tête après une dure semaine.",0
"Commencer par Ernst Lubitsch qui décéda d’une crise cardiaque lors du tournage, c’est Otto Preminger qui finira ce monumental chef-d’œuvre qui mélange magnifiquement la comédie musicale et le fantastique. Cette œuvre possède une histoire d’une grande originalité, des chansons à la fois très drôle et d’une grande douceur, une mise en scène qui fait preuve de beaucoup d’inventivité ainsi que des décors grandioses. Côté casting, on ne peut que se réjouir de voir Betty Grable, Douglas Fairbanks jr ou encore Cesar Romero, car ils nous font part de performances inoubliables. Un long métrage qui s’avère toujours autant magique, même après de multiples visionnages.",1
"Au début, on pense à un énième film noir sur un casse, à la française, avec un Jean Servais qui fait son Gabin (en plus fatigué et ténébreux), une plongée dans les lieux mal famés de la capitale, l'argot de circonstance et, surtout, une intrigue bien virile, voire machiste. Puis vient la scène du cambriolage, d'anthologie, qui lance le film et lui donne son originalité. Trente minutes sans dialogue, avec simplement les bruits de l'action. Précision de la mise en scène et du montage, tension palpable. C'est fascinant. Ensuite, le mécanisme fatal propre au genre s'enclenche et broie les hommes, un par un, jusqu'à la scène finale : une course contre la mort dans les rues de Paris, un dernier baroud d'honneur. Dassin laisse parler sa virtuosité et son sens de l'ironie tragique. Du grand art. Victime du maccarthysme, mis au ban du système hollywoodien, Jules Dassin a pu reprendre du service en France avec ce film, après quatre ou cinq ans de disette. Il a changé de décors mais gardé un style réaliste, minutieux, et un ton implacablement noir. Par sa thématique du ""casse"", Du Rififi chez les hommes s'inscrit dans le lignée de Quand la ville dort, L'Ultime Razzia ou encore Les Inconnus dans la ville. Autant de films qui tournent autour d'un ""coup minutieusement préparé par un groupe d'indépendants. Leur habileté professionnelle, qui entraîne une certaine intégrité dans leur travail, les rend sympathiques aux yeux du public ; leur échec n'en est que plus tragique"" (François Guérif, Le Film noir américain). Une définition qui collera plus tard à certains films de Melville.",1
"Merci à Richard Brooks d'avoir en quelque sorte annoncé avec un peu plus de vingt ans d'avance une guerre qui n'est pas sans faire penser à celle en Irak, et merci d'avoir réuni un beau casting. Mais pas merci du résultat, l'intrigue d'espionnage est totalement décousue (à noter une scène où une espionne n'a pas l'air d'avoir lu ""Ce qu'il ne faut surtout pas faire quand on est une espionne et qu'on ne veut vraiment pas se faire buter!""), les décors sont cheaps, les personnages (avec une mention spéciale pour les terroristes!) ressemblent plus à ceux d'une opérette que d'un véritable film d'espionnage et les effets visuels minables font penser à ceux d'un mauvais film de SF des années 50. Je ne sais pas quel message a voulu laisser Richard Brooks mais en tous les cas le film n'est pas terrible.",0
"Une chasse aux vampires qui fait plaisir à voir ! Tom Holland parvient, non sans génie, à mêler horreur, thriller et burlesque dans une œuvre unique à l’alchimie parfaite. Savamment dosés, les retournements de situation, bien qu’ils s’enchaînent dans une linéarité qui les rend parfois prévisibles, construisent un vaste crescendo, une montée en puissance au terme de laquelle explose aux yeux et aux oreilles un festival réjouissant. L’interprétation s’avère très à propos et trouve un équilibre entre premier et second degrés ; les dialogues suivent également une rythmique travaillée rendant certains échanges mémorables et surtout leurs locuteurs crédibles et attachants. On aime suivre les péripéties de ces derniers, marquées notamment par des effets visuels d’une qualité remarquable (l’agonie du loup-garou siège parmi les plus belles et les plus fortes scènes de transformation au cinéma, à la fois comique et tragique, émouvante et terrifiante), à l’image de cette œuvre intelligente et savoureuse.",1
"un film poignant,tres belle histoire.je vous le recommande,au menu 2h d évasion et de pure bonheur.",1
"Très bon thriller, d’autant plus captivant qu’il est basé sur une histoire vraie. Une de ces histoires réelles qui fait désespérer de l’humanité : ses haines ethniques, la pourriture de l’establishment US, européen, etc. Et qui inspire une grande admiration pour quelques (rares) courageuses et nobles personnes qui se battent pour faire tomber les ignobles dans le trou. Hélas, ils gagnent peu souvent et ce sont presque toujours des victoires à la Pyrrhus ! Mais « il n’est pas nécessaire d’espérer pour entreprendre ni de réussir pour persévérer ». Donc voilà un film méritoire, qui mystérieusement n’a pas été distribué en France (pour Twilight ou Tintin, il n’y a pas de problème, merci), un film nerveux, toujours dans l’action, parfois un peu maladroit dans la mise en scène, mais jamais pleurnichard et… il y aurait de quoi ! Rachel Weisz est très crédible, avec un jeu très juste et très émouvant, et la jeune Roxana Condurache, la prostituée-esclave, est remarquable. Les pourris, et il y en a, n’en font pas trop et font donc très authentiques. Quant à l’histoire, elle est fidèle aux faits réels, et laisse donc un atroce goût de cendres, mais elle n’est pas démonstrative ni pédagogique. Que les faits, que l’horreur, à nous d’y réfléchir.",1
Magnifique documentaire sur une femme au parcours exceptionnel et qui sera toujours en décalage,1
Je n'ai pas du tout aimé j'ai trouvé que ce film était mal joué avec une histoire totalement inintéressante avec des scènes clichés.,0
"Vu en avant-première en présence des acteurs. Très bon film qui combat les clichés. On passe un agréable moment car le film est drôle, touchant en bref tout ce qu'il faut. P.S je tiens à souligner l'excellente performance de Steve Tran",1
"«Un film aussi rigoureux que possible» disait Bresson de son «Procès...». Difficile d'imaginer une mise en scène plus exigeante, une grammaire plus stricte et suivie sans écarts, un cinéma plus loin de la séduction et du compromis. Faut-il parler d'un style? En un sens le «Procès» peut être considéré comme la recherche d'un « non-style ». En effet, il se caractérise par un dépouillement et une simplicité maximum, tant au niveau des plans que du jeu des «acteurs» -qui ne le sont pas: pour jouer la pucelle, une fille vierge au cinéma- quant au texte, il ne provient que du procès de condamnation. Il ne s'agit pas de dramatiser ou romancer, mais de présenter. Pour autant, on est loin d'une forme documentaire, qui prétendrait exposer comme empiriquement son objet; il faudrait alors faire droit à du contingent, varier les points de vue. L'effort est d'exposer, pour ainsi dire, le procès dans son essence, c'est à dire sa lettre (paroles échangées et consignées), et les parties en jeu, directement (Jeanne, ses juges, l'Eglise, les anglais) et indirectement (Isambart et surtout l'ordre supérieur dont Jeanne se réclame: Dieu et ses saints). Pour cela, Bresson choisit une mise en scène d'une sobriété telle qu'elle peut, pour la plus grande partie du film, se résumer ainsi: un triangle est constitué, qui a pour sommets Jeanne, ses juges, le témoin de leur face à face. Ce témoin c'est le spectateur devant qui se répètent les champs-contrechamps filmés de trois-quart (d'où le triangle), ou c'est, aussi bien, Dieu (cf. P.Arnaud, «Robert Bresson»). C'est en tout cas un oeil pour lequel la foi, voire la vérité, ne peuvent être reconnus que comme étant du côté de Jeanne. Sinon, plans d'escaliers, de murs, structures cloisonnées. Et, parce que comme le Christ, Jeanne n'est pas qu'âme et parole, quelques plongées qui par leur isolement font exister avec d'autant plus de force leurs objets: les reliefs d'un mauvais repas, un drap pudiquement tiré, les pas de Jeanne vers le bûcher.",1
"L'exploitation des ouvrières du textile, leur solidarité, dans le four qu'est Canton. Une créatrice chinoise originale et sas concession présentant sa collection à Paris. Un eptit atelier de couture dans une ville misérable du Shangxi, recouverte de poussière. Avec ces trois thèmes, Jia Zhangke fait un film très beau, Useless, qui est aussi un portrait de la Chine contemporaine.",1
"C’est un film qu’il faudrait montrer régulièrement dans les écoles tant il est riche d’enseignement sur les droits des femmes, le pouvoir du droit, la force de la discrétion et du compromis. On y comprend très bien comment fonctionne dans les grandes lignes le système judiciaire américain. Le film est également bien fait dans le dosage entre vie publique et vie privée de cette grande juge ainsi que sur le paradoxe de cette femme discrète devenue une rock-star.",1
"Plus qu'un polar filmé à la perfection dont l'intrigue de départ peut certes sembler simpliste (un flic qui a perdu son flingue!), CHIEN ENRAGE est une magnifique vision du Japon d'après guerre où l’américanisation se fait ressentir sur des plans culturels et sociaux, comme le match de base-ball superbement filmé. L’enquête est aussi la source de délicieuses images de policiers dont la mise en scène va rendre les émotions communicatives. Kurosawa nous prouve ainsi qu'il peut s'attaquer à tous les genres avec autant de maitrise!",1
"Franchement pas top. Sur le concept c'était pourtant intéressant, une bande de tueur à gage à la Smokin Aces hétéroclites, une narration à la première personne sur le ton de l'humour, mais au final ça ne prend pas. Déjà il y a une longue partie sur le passé du personnage qui intervient un peu comme un cheveux sur la soupe au beau milieu du film et qui est ennuyeuse à mourir et nous coupe dans le film, ensuite, les personnes que le tueur affronte nous son décrite comme des machines de combats et se font éliminer une à une de manière ridicule(sauf pour Jane qui a la limite est la seul à avoir un combat digne de ce nom et encore...)et il n'y a pas grande logique dans ce film. Sur le papier ça laissait envisager un film sympathique pour passer le temps,finalement c'est une simple perte de temps.",0
"GÉNÉRAL :Cheminement entre deux êtres qui ont un but commun, le bien, mais dont les stratégies sont opposées, ce qui sera la cause de plusieurs conflits.NOTES POSITIVES :Film accessible par l’humour, la musique, la sensibilité et la vulgarisation efficace de la problématique.NOTES NÉGATIVES :Sans objet.PISTES DE RÉFLEXION :Réussite d’un projet entre générations. Valorisation des relations humaines. Tableau intéressant, nous présentant d’abord un cheminement difficile dans les relations intergénérationnelles, qui fera naître ensuite une amitié née de ces conflits. Encadrement positif que peut apporter la religion dans un cadre non extrémiste. Force individuelle qui dépasse les cadres religieux et communautaires proposés dans le film. Influence et rayonnement d’un individu fort sur une collectivité en difficulté. La force de caractère du jeune prêtre lui permet de rayonner malgré un cadre qui se veut restreint. Aujourd’hui, ce concept de l’influence du prêtre aussi directe dans la société apparaît beaucoup moins accepté, car les générations actuelles semblent réclamer plus d’autonomie.",1
"La mise en scène est vraiment particulière, au début je me demandais si c'était un film comique ou une sorte de parodie, les jeux d'acteurs et les dialogues sont trop bizard, j'ai vraiment été déçu car la plupart des acteurs qui y joues sont généralement bons... D'ailleurs j'ai réèllement été choqué lors de la scène avec Brian Austin Greenqui voit sous ses yeux sa femme mourir et on voit à peine une expression sur son visage, il s'avance pas vers elle pour voir s'il peut la sauver,aucune émotion, complètement pourrie, c'est domage. Pas très ambitieux comme film.",0
Que de romance! Je m'attendais pas à mieux de la part de ce film pour ados attardés. On atteint le summum du navet avec la scène de la méduse où la fille se retrouve piquée au niveau de la cuisse alors qu'elle n'a guère plongée que ses mains dans l'eau.,0
"Tiré d'une histoire ""vraie"", la mièvrerie, le sentimentalisme, la manipulation mentale, la crédulité, la fermeture d'esprit dégoulinent abondamment de ce film adapté du livre éponyme selon lequel un garçon aurait vu le paradis, Jésus, son arrière grand père décédé et sa sœur morte avant sa naissance, allez paf un petit coup des pros anti-IVG discrètement dissimulé avec cet événement. Bref, encore un acte des extrémistes religieux qui nous envahissent les consciences petit à petit au travers du cinéma.",0
Un film américain revisité avec un scénario que vous oublierez comme le film : illico. Un gros potentiel pour une énorme desception.,0
Inférieur au premier film ..... Reste le plaisir de retrouver une brillante distribution .,0
"Ce film fait pensé à creepshow ou au conte de la crypte de part ses histoires. Mais j'ai trouvé les histoires un peu ""bidon"" (une momie tueuse,un chat noit tueur,un monstre tueur lol) Toutefois,la trame des histoires restent correctes.",0
un scenario pitoyable et la mise en scene n'est pas mieux. Vraiment un film pour rien.,0
Une biopic magnifique et passionnante qui révéla au grand public Ben Kingley .,1
"Je jure que j'ai essayé. J'ai essayé de rire, de m'intéresser à l'histoire mais rien à faire. Ce film n'est que 1 h 30 de nullité non assumée. Un véritable calvaire. Allyson est une jeune femme qui est débordée, entre son travail et ses enfants. Chaque jour est un défi; elle rêve d'au moins une soirée calme avec ses amies et son rêve se voit un jour réalisé. Mais rien ne va bien sûr se passer comme prévu... La réalisation de Jon Erwin et d'Andrew Erwin est terriblement plate: le cadrage n'est pas très bon, la mise en scène ultra fausse, la profondeur de champ est rarement agréable, les prises de vues trop simplistes et les mouvements manquent de charme. Le scénario est désastreux: le rythme est insupportable, les incohérences sont vraiment très énervantes, les clichés sont trop nombreux pour qu'on les compte et l'humour est juste nul. Je n'ai pas ri ni même souri ne serait-ce qu'une seule fois. Les acteurs ne sont pas bons du tout, aucun implication quelle qu'elle soit. Les dialogues sont bourrés de niaiserie débile et d'un prosélytisme religieux des plus écœurants. La photographie a certes une bonne lumière et des couleurs assez belles, mais ça n'évite pas le naufrage. Le montage n'a aucun style, il est mou et moche. Les décors sont particulièrement vides, les costumes pas terribles et la musique insupportable. ""Mom's Night Out"" ne peut pas être qualifié de mauvaise comédie, mais plutôt d'une comédie absolument nulle et détestable.",0
"Injustement peu connu, cet excellent western mérite largement d'être vu. Tout d'abord, il s'agit d'un film assez atypique avec une intrigue policière, chose rare pour un western. Le film bénéficie de seconds couteaux de premier choix entre l'excellent Yaphet Kotto ainsi que Roddy McDowall. Et puis bien sûr les deux stars, Robert Mitchum nous ressert un pasteur clin d'oeil à son mythique personnage de ""La nuit du chasseur"" face à l'impeccable Dean Martin, dragueur, bagarreur, qui nous la joue cool. En plus il nous chante l'excellente chanson du générique. Le tout dirigé par le grand Henry Hattaway as des as du western",1
"Un très bon film basé sur des histoires vraies, avec de bons acteurs, du suspence,de belles vues sur Paris. Ce film reflète un peu ce qui ce passe dans nos rues et cela change . Il ne manque pas grand chose et je pense qu'on a pas fini d'entendre parler de ce réalisateur Alain Minier. Je l'ai vu 4 fois et 'en redemande encore !",1
"Le vieux truc du ventriloque qui croit que sa marionnette à une vie propre donnera lieu en 1945 à un excellent sketch avec Michael Redgrave dans le film fantastique ""Au Coeur de la nuit"". Mais on est pas encore en 1945, et là on aborde ce thème uniquement dans l'angle dramatique. Ce qui n'est pas à l'origine une mauvaise idée mais par contre le film l'est. On voit bien qu'on est dans les débuts du parlant car on a affaire uniquement à des plans de caméra statiques et une prise de son crissante. Mais n'est pas le gros problème. Le gros problème c'est qu'on a l'impression que le réalisateur avait obligation de faire un film de plus d'une heure et demie alors que pour l'intrigue principale, 45 minutes auraient amplement suffi. Il bouche les trous avec de longs numéros musicaux qui n'apportent absolument rien à l'histoire. De plus, cette dernière en elle-même vire très vite dans le drame conventionnel qu'on a vu et revu des milliers de fois. Seul Erich Von Stroheim, excellent dans le rôle du ventriloque qui perd peu à peu la raison, vaut le détour.",0
Quelle daube... On ne peut pas faire pire comme scénario!,0
"Mouais, bof, Jim a vieilli et cède à la facilité en reprenant la formule de Menteur menteur, au lieu de ne plus dire de mensonges il ne dit plus non, ouah quel changement ! En voyant ça cela m'a déçu j'avoue, du coup j'ai décroché et pas apprécié alors que ça reste du Carrey, donc souvent une bonne comédie. Bref pensez-en ce que vous voulez, la qualité demeure, mais les histoires commencent à tourner en rond et les idées à se tarir, dommage, vu le registre de jeu de l'ami des bêtes il y a moyen de faire bien mieux.",0
"une pub géante pour Apple ( oh une super applications de synchro, oh l'ipad est tombé et il marche encore quel super produit, ... ). De surcroît c est pas drôle, 1h30 d'ennui total ... fuyez ce navet !",0
"Froideur mortelle que ce film. Je me demande pourquoi des gens aussi froids tuent parce qu'on veut les empêcher de baiser lol ? Déjà Clide Barrow était impuissant... Trève de plaisanterie hormis qu'il a une coupe à la James Dean, idole du vrai meurtrier dont l'histoire inspira le film, je ne vois pas d'autre raison pour avoir pris cet acteur.Remarquez , ils ont dû se donner le mot, tous autant qu'ils y sont, pour jouer aussi mal. Fade, lent et décevant.",0
"Une romcom US calibrée pour plaire aux mamans et pour exaspérer les hommes au plus haut point.""Ce qui vous attend si vous attendez un enfant"" est un film rétrogarade,misogyne,paressant et qui distille une morale repoussante et dépassée.Pour les scénaristes,la seule manière de devenir adulte ou d'être épanouis,c'est de devenir parents.Faux,surtout au XXIème siècle.De plus,tous les clichés possibles et imaginables sur le sujet sont utilisés,maladroitement,de façon convenue et régressive.Pire,le film se résume à une succession de saynètes,puisqu'on suit 5 couples s'apprêtant à devenir parents,mais sans que les histoires n'aient aucun lien entre eux.Si après tout ça,vous n'êtes pas fatigués d'assister à autant d'hystérie,de rires gras,soulignés par un ton très puritain,vous pourrez toujours apprécier les seuls intérêts:un groupe de papas qui tentent de se convaincre de leur bonheur dans Central Park,et une mademoiselle Parfaite pour qui l'accouchement n'est rien de plus qu'un éternuement(Brooklyn Decker).Quant aux stars,Cameron Diaz,Jennifer Lopez,Elizabeth Banks et Anna Kendrick,elles font le minimum syndical.Beurk!",0
"Le second film de Miyasaki et son premier gros succès est Nausicaä de la vallée du vent. Alors certes aujourd'hui l'animation a vieilli, et certaines musiques électro sont inappropriées, mais au-delà de ça, ça reste du Miyasaki, l'histoire parvient à nous captiver, on a un univers poétique, original, une sorte de Mad Maw mixé à Pandora dans Avatar, un personnage principal très réussi : fort et attachant, de la musique plus appropriée que l'électro à certains moments et une morale nuancée et intelligente. Encore un très bon film du maître.",1
"Bonjour Ce film aide à meilleur comprendre les différences genre et sexe, même si Océan a choisi de montrer avec gaieté et très bon choix ... Mais on voit les étapes perso et proff, qu'il a du passé pour être bien dans ""sa peau"" BRAVO et MERCI",1
"Oui ce film est chiant, lourd, lassant. Mais il a du charme si on le prend autrement. Faut dire, pour un Scorsese, c'est vraiment strange ce film. L'histoire est pas mal, la fin n'est pas terrible, c'est vu d'un angle très simpliste. Mais je pense que cela n'est pas grave pour autant. La B.O est bien maitrisée, l'ambiance est glauque, triste. Doit-on prendre ce film comme une philosophie de la vie ou une histoire de la vie quotidienne simpliste ? Quoi qu'il en soit, moi ça m'a appris à voir la vie d'un autre angle.",1
"Très déçue par ce film dont j'attendais beaucoup au vu des critiques dithyrambiques. J'ai vu un film convenu, politiquement correct à un point ahurissant, et qui reste peu crédible : la redemption du misanthrope ne m'a absolument pas convaincue, elle est trop soudaine . Jamais je n'ai adhéré : même si l'ensemble est sympathique ça reste du niveau de l'instit ou de Joséphine ange gardien. C'est dire .",0
"Ma fille a le syndrome de Williams. Ce film est juste, ce film est vrai. C'est sa vie, c'est notre vie... Merci Gabrielle. Et merci à la réalisatrice pour avoir osé ce sujet...",1
"Gratitude infinie, il est magnifiquement bien réalisé 🙂 Toutes ces belles âmes m’ont touchés en plein cœur. On se laisse emporter dans un océan de douceur et de tendresse, les prises de vues aériennes sont également magnifiques. Bravo !",1
"Un film découvert par hasard, et tout à fait surprenant. Ang Lee se lâche, et nous donne une œuvre débridée, loufoque, jubilatoire, libératoire. Une émotion forte, une chronique sociale sur un groupe de familles voisines. Nous sommes dans les années 70 , et la libération sexuelle qui s’annonce. Les adultes, jeunes parents, veulent découvrir cette liberté sexuelle nouvelle, et vont même tenter une séance atypique d’échangisme « aléatoire » lors d’une soirée , où les trousseaux de clefs de voiture sont mis en commun puis sélectionnés par chaque femme, pour repartir avec un inconnu ,heureux élu. Très fort, très moderne, très perturbant du jamais vu . Sigourney Weaver est magistrale en femme maitresse, libérée, qui mène la danse. Peut être son plus beau rôle au cinéma , non formaté Hollywoodien. Kevin Kline et Joan Allen pervers et débauchés à souhait, sont formidables aussi . On retrouve l’esprit surréaliste du cinéma européen, du Bunuel des grande années, voir de Ferreri . Du côté des ados c’est la découverte de la sexualité, les parents étant laxistes , les jeunes se cherchent, ils sont un peu déboussolés et ivres de cette liberté nouvelle. Certaines scènes sont vraiment très osées, avec les ados qui parlent de sexe , et se montrent leurs attributs . Des scènes cultes avec Christina Ricci formidable en petite coquine, mutine, espiègle et délurée . L’arrivée de la tempête de glace fera virer, très astucieusement, cette libération des sexes jubilatoire en une phase dramatique,.. Un film rare, un film riche , un régal.",1
"Un film étonnant, à la fois très esthétique, onirique, touchant, parfois drôle et basé sur l'intrigue d'un très bon bouquin de Véronique Ovaldé. Enfin du cinéma français qui change du cinéma français !",1
"Assez invieilli, ce polar caché séduit par ses némésis étudiés - De méchants & riches homosexuels infiniment fourbes ne "" vivant "" qu'entre eux et/ou avec leurs amis consanguins et passant leur temps à comploter - et d'autre part son étude de la civilisation d'une ville en effet & semble-t-il à son point zéro : On attend l'adaptation de Polanski !..",1
Rien a voir avec un film de comédie et thriller (comme marqué dans la prez)! C'est un film d'épouvante-horreur... avec le même scénario vu 10000 fois d'étudiants shootés et abrutis qui se font déglinguer les uns après les autres... NUL!!!!,0
En tant que grand fan de l'ami BOB je n'ai pas du tout été déçu de cette adaptation au contraire..... a voir !,1
Beau film de Fritz Lang sur la justice. Réflexion pertinente et belle mise en scène.,1
Une belle histoire d'amitié qui me fera toujours pleuré ='),1
"BIEN AIMÉ. Le nu viril terrasse le géant pour la naissance d'un héros. Toute ressemblance avec des personnes ayant existé n'est qu'une pure coïncidence. Ceux qui font le mal tombent dans le néant. L'échec de Richard Gere, la victime est si belle et le crime est si gai.",0
"L'imagination des scènaristes de ""Carlitos y el campo de los sueños"" semble sans limite dans le dèjà vu poussif et invraisemblable: un orphelin de douze ans est prêt à tout pour rèaliser son rêve: devenir footballeur professionnel! Ce film espiègle, pas très entraînant et parfois touchant dans ses cliclès, ne fera pas date! Son seul titre de gloire, c'est peut-être la figuration de Raúl, considèrè pour beaucoup comme le meilleur joueur espagnol de tous les temps! A part ça, pas grand chose! L'aspect rèaliste n'est guère efficace (car souvent enfantin) mais ravira à coup sûr les jeunes adeptes du ballon rond! C'est dommage car on aurait aimè que cette comèdie espagnole s'apparente plus au cartoons qu'aux traditionnelles comèdies sportives où les mots sont souvent inutiles...",0
"VOL AU DESSUS D'UN NID DE COUCOU. Si celui de Forman est devenu un film culte, celui de Ryan Fleck sort directement en vidéo et ne restera pas dans les annales.",0
"Tout commence par une introduction trop brutale, qui sera suivit par un enchainement d'actions incompréhensibles et clichées, on a envie de hurler sur les personnages à chaque scène tellement ils ont l'air stupide. L'histoire est au final assez peu importante mais on aurait apprécié un dénouement plus intéressant. En bref on se trouve ici en présence d'un bon gros navet qu'on pourrait même qualifier de cas d'école tant il est truffé d'erreurs et de clichés de films d'horreurs.",0
"Est-ce que ce monde est sérieux? Après avoir vu toutes ces ""critiques spectateur"", le film ayant plus d'étoiles que ""Casablanca"", j'me suis dit : Ok Let's go. Et bien... C'est plus que bof. Pas si drôle. Pas super bien écrit, pas super bien joué. Pas une catastrophe non plus hein... Mais bon... 44 critiques 5 étoiles????? Vraiment??!!! Alors de deux choses l'une : Soit le niveau d'exigence des spectateurs baisse pendant l'été. Mouais... Possible.... Soit les producteurs tentent de nous la faire à l'envers et notent eux-même leur film...",0
"Film historique qui raconte un épisode de la vie de Jean de Médicis, chevalier chrétien aux ordres du Pape luttant contre les soldats de Charles Quint. Blessé lors d'une bataille par un boulet de canon, il en mourra au bout de trois jours. Très beau film de reconstitution historique. Avec un personnage bien connu des Italiens, on décrit ici une période charnière où les armes ""modernes"" (mousquets, canons) commencent à suppléer aux épées et lances. On voit dans le film se disputer divers chevaliers pour un peu plus de pouvoir. La fin du film décrit l'agonie et la mort du chevalier Jean de Médicis (gangrène). La réalisation d'Olmi est parfaite. C'est un film fort et puissant. Le début peut sembler complexe du fait de notre méconnaissance de ces divers évènements historiques.",1
Superbe et intéressant témoignage... ( On voit toutefois assez mal durant certaines scènes. ),1
"«Zonzon», tel est le nom donné à la prison par les prisonniers eux mêmes. L'univers carcéral a bien entendu été abordé au cinéma mais de manière moins fréquente que d'autres sujets. Mais attention, faire un film sur la prison, c'est une chose mais se renseigner en est une autre et visiblement Laurent Bouhnik a réalisé son film avec peu de connaissances sur le sujet. Et cela s'en ressent, la prison nous dit-on c'est un combat de tous les jours, désolé, ce n'est pas ce que l'on voit dans «Zonzon». De plus, le réalisateur a un sérieux parti pris. En effet, les prisonniers sont présentés comme des innocents victimes de juges racistes et méchants, plus manichéen tu meurs! Concernant les acteurs, c'est vraiment très inégal: Gael Morel est simplement inexistant, sans le moindre charisme, Jamel Debbouze se contente de faire son numéro qu'aujourd'hui on connaît tous par coeur, Pascal Greggory reste le plus convaincant, donc celui qui s'en sort le mieux. C'est rageant car il y a des idées mais elles sont bien mal exploitées. Un film aussitôt vu, aussitôt oublié.",0
"C'est un film complètement déjanté qu'il ne faut pas prendre au sérieux et j'adore! Les actrices sont excellentes, ce n'est pas toujours très fin mais ce n'est pas grave, ce film me met de bonne humeur et c'est le plus important!",1
"Un vrai navet, les personnages sont caricaturaux, les blagues pas drôles et ça finit par une morale à deux balles... Matt Prokop joue correctement le gentil du film mais celui-ci ne laissera pas un grande trace dans sa filmographie ! Bref, une perte de temps.",0
"Un western histori-romanesque sur la vie exceptionnelle de Newton Knight où comment un sudiste qui en avait marre de se battre pour l'enrichissement de quelques nantis esclavagistes des plantations, déserte et regroupe tout ceux qui le souhaitaient pour vivre en autarcie dans une communauté où tous seraient égaux. Sans être un grand film (trop académique) Gary Ross signe un film historique efficace, intéressant et divertissant.",1
"Vu au moment de sa sortie en salle en 1985, je gardais un excellent souvenir de cette cavale de jeunes adolescents. J’ai eu l’occasion de le revoir il y a quelque temps et, malgré le fait que je me suis étonné de me rappeler d’autant de scènes, ce fut une déception. Je n’ai vraiment pas été emballé et encore moins captivé qu’à l’époque où j'étais, il est vrai, de la même génération que la majorité du casting, par un contenu que je juge aujourd’hui banal et peu incisif sans être véritablement mauvais. A noter que Clovis Cornillac y interprète son premier rôle au cinéma.",0
"Franck Dubosc voudrait prouver qu'il peut être un acteur dramatique. Qu'il se rassure, il nous l'a déjà assez démontré dans toutes ses précédentes comédies.",0
"Roy (Mickael Shannon) et son fils Alton fuient une organisation appelée ""Le ranch"". Oscillant entre thriller et SF, ce quatrième film de Jeff Nichols démarre tambour battant avec ce jeune garçon affublé de lunettes de plongées et doté de pouvoirs surnaturels. Mais peu à peu le film s'étiole et bascule dans la SF tout en donnant l'impression que seule l'existence de l'enfant, devrais-je dire ""l'élu"", n'a d'importance. Je m'attendais à beaucoup mieux de ce film sans vraiment comprendre les éloges faites à son égard. Peut être une nostalgie de Spielberg à ses débuts pour certains...",0
"C'est un assez bon film de Jackie Chan même si les arts martiaux n'apparaissent qu'à partir du milieu du film, les bêtises de Jackie sont vraiment trop ! Le film commence avec des baggares contre des femmes, ensuite il protège une femme d'un violeur engagé par Jackie lui-même !",1
"Suspens,suspens. Je me suis laissée captiver. Intrigue simple mais juste suffisante pour tenir en haleine.",1
"Un des meilleurs films que j'ai vu sur ce thème la. Les images sont superbes est les personnages sont jouées par de très bon acteurs. J'ai moi même étais aller à des nombreux festivals et le film m'a vraiment donné envie de continuer. Le thème de la drogue est aussi bien inséré et on peut y voire le coté positif et négatif de ces événements. Pour finir, j'adore les genres de musique trance, progressive trance et tech-trance et j'y ai découvert pleins de nouveaux sons.",1
Divertissant mais pas exceptionnel.,0
Un très bon thriller. Un très bon film sur les mœurs convaincues d'un avocat incarné par Jim Broadbent,1
"un super film je l adore jean reno, christian clavier et caterina murino ont des roles qu ils leurs vont a la perfection a voir et revoir",1
Cette histoire débile ne mérite même pas d'être présentée à des enfants.,0
"Film vite oublié, mais on est baigné dans un Far west féminin plus vrai que nature, et même si les personnages n'ont pas vraiment de profondeur, on suit leurs aventures divertissantes.",0
film sans aucune surprise. scénario plus que prévisible. n'apporte rien de plus au 1er volet. Le spectateur visé est un enfant de 8 ans maximum,0
